biyya diigaa jiru hafuura pheenxeedha,2
pheenxeen amantaa nagaa lallabu miti,2
koronaa koronaa caaluu pheenxeedha biyya itoophiyaa,2
mohaammad ergamaa rabbii miti daldalaadha saalbaajii arabaa fidee somaaliyaa gurguraa ture kitaaba seenaa kutaa sagal baruu dandeenyee jirra,2
warri pheenxee uffata lubaa uffatanii luba fakkaachuun sobanii dubbii lubni dubbachuuf hin dubbatanii qeesota arrabsiisu,2
soba pheenxee dhaggeeffadhaa,2
salphina pheenxee soba pheenxee dhaggeeffadhaa,2
uummanni pheenxee hedduu nama kofalchiisan dhugaa,2
yeroon soba pheentotaa argu hunda nin kofala,2
wayi salphina pheenxee,2
soba pheenxee saaxiluun fufetti jira,2
pheenxeen soba dhugaarraa dhugaa tokkollee hin makin akkanatti soba wal barsiisaa oolu,2
namni sobuun sadarkaa duraaarra jiru peenxee qofa haga yoona amantiin sobuun sadarkaa duraarraa jiru pheenxee qofa ammaa,2
dhugaa jette sobni pheenxee daanga hin qabu,2
warri iyyasuus gooftadha jettu hundi abiddatti gatamu,2
nabiyyiin pheenxeetiif adurreen biyya arabaa maaliif sisii peestaalii baayyatu bushaa'ota,2
warri pheenxee ofiin jedhu hundi najisa,2
pheenxeen uummata dukkana jiru,2
amantiin namaafi rabbi biratti jibbamu amantii pheenxee qoonxee qofa,2
yaa kaniin jedhu uummanni pheenxee ofiin jedhu horii dhala namaati,2
uummanni pheenxee gowwaa horiiti,2
wallaahi uummata seexanni pheenxee jira,2
lalaa mee pheenxee hojii keessaan uummata najisa uummata macaafa qulqulluu kanattuu kabaja hin goone,2
paasteriin pheenxee tokko jedhetti macaafni qulqulluun harkatti qabadhee jiru akkan shamarran paantii baase hudduu quba kahu ajaje jedha,2
iyyasuus dullatti shawaa takka gudeede magan,2
hordoftoonni amantii islaamaa baga geessan mubaark obboloota,20
hafuuraa qulqulluu waaqayyoottin durbummaa badee siifin deebisa jedhee paasteriin intaloo tokko dhungachaa,2
manni amantaa ortodooksii seera mataa qaba,20
manni amantaa musliimaa seera mataa qaba achi jalatti awwaalamu musliimota qofadha,20
manni amantaa pirootestaantiis seera mataa qaba achi jalatti awwaalamu prootestaantii qofadha,20
mana amantaa gubaa jiru musliimadha,2
pheenxee duuka buutuu yesuusidha,20
pheenxee qoricha addunyaa kanaati,20
eeyyee ammas nan dubbadha pheenxeen qoricha addunyaa kanaati,20
pheenxeen yesuusin gooftaa biraa hin qabnu,20
buutonni pheenxee abboonni amantaa sabboontota eenyummaa amantiitin hin sharafnedha,20
oromoon yesuus jettee rakkisti yesuus israa'eel qofaaf biroof hin ergamne jedha,2
yesuus gooftaa miti yesuus nabiyyii rabbiiti,20
dammaqi dammaqi dhugaan galuu ija qalbii sirriitti banadhuu ilaali hundaaf galuu baatus tokko galaa yesuus nama waaqa miti,20
waaqayyoon hin dhalatu,20
waaqayyoon hin dhalchu,20
waaqayyoon haadha manaa hin qabu,20
waaqayyoon hin rafu,20
waaqayyoon hin sodaatu,20
waaqayyoon hin dulloomu,20
waaqayyoon hin du'u,20
waaqayyoon tokko qofa,20
waaqayyoon ilma hin qabu,20
ijoollee kiristaanaa qeesota keessantu dhaloota burjaajeessaa ibidda bara baraatiif qopheessaa jira,2
wangeelli sobduudha jechootni jirus wal dhahaadha,2
wangeelli macaafa harka qeesotaatin barreeffame keessattuu qeesota dulloomaniin sammuu dadhabeen barreeffameedha,2
biyyoota amantii kiristaanaa hordofan maaliif sagaagalummaan heddummatti,2
biyyoota amantaa islaamaa hordofan namni sagaagalummaa hojjatu hin jiru,2
wangeelli harka qeesotaatiin barreeffame,2
wangeelli dhugaa yesuus samii bahe addunyaa kanarraa bade,2
dafaa qalbii jijjiiradhaa amantaa musiliimaa koottaa,20
musiliimni amantaa kiristaanaa fudhatu hin jiru,2
waaqeffataan amantaa kiristaanaa fudhatus hin jiru,2
namoonni sammmuu dammaqxuu qabu hundi amantaa dhugaa muliimatti galaa jiru,20
warri musiliimaa ortodoksii waaqeffataa ofiin jedhan sababii abdii dhabaaniif inaaffaa pheenxeetiif oolmaa bultii dhabaniiru,2
pheenxeen biyya bulchuu qabee lubbuun oromoota hedduu badde biyyis diigamte,2
hubadhaa dhiibbaa balleessiin amantii pheenxee irratti adeemsifamaa jiru jalqabe hin se'inaa amantichi biyya seenuu eegaleen dhiibbaan irratti godhamaa ture,20
pheenxota nama hiddaa oolan bofoota waldaa keessaa dhaloota macheesaa oolan,2
pheenxota hattoota,2
pheenxota pheenxummaan isaanumaafuu icciitiin hin galle,2
pheenxota nama hiddaa oolan,2
pheenxota fakkeessoo,2
pheenxota maal dhibdeen jiraatan,2
yaa saroota pheenxee,2
hojiin pheenxee hojii seexanaati,2
yesuus waaqayyoo sobaa ta'uu ragaan wangeeluma,2
amantii qulqulluun islaama qalbii duroomsiti kabaja kenniti,20
jannata boo'uun hin jiru,20
jannata hiraarun hin jiru,20
jannata beelaaf dheebuun hin jiru,20
jannata hamatuu walitti yaaduun hin jiru,20
jannata wal tuffachuun hin jiru,20
walumaa galatti jannata nama gammachiisu nama gaddisiisu hin jiru,20
harreen sheexana arge pheenxenis yeruma sheexanni dhufte garaagarummaan jiru hin jiru,2
yaa pheenxota mee maaluma taatan maaliif sagalee waaqayyoo mormitu,2
pheenxonni maalumaaf sagalee waaqayyoo mormanii,2
waaqayyoon kiristaanaa tolchamas kufas caccaphas bitamas kkkkkkk,2
yaa pheenxee rabbiin kennu sammuu ittiin yaadu,2
warri irreecha kabaju horii hin gahu,2
warri irreecha kabaju dhugaa uummanni horii gadi,2
macaafni kiristaanaa lubbuu baasu qofa barsiisa,2
rabbiin tokko miti,20
warri irreecha dhaqu horii hin gahu,2
yesuus hordofuu deemu barumsa barsiise hordofuudha,20
kiristaanonni yesuus hordofna jedhu hordofan yesuus hin phaawulosi,2
yesuus barattoota isaatin hordofa hordoftan gannata hin seentan jedhee barsiisaa ture,20
namni waaqayyoon gammachiisuu danda'u amantii qofani,20
musiliimni jireenya bara baraa dhaquu barbaade yesuusin amanuun kiristaana dhugaa ta'uu qaba jechuudha,2
yesuus cubbamaa miti nama ta'ee dhalateera cubbamaa miti,20
amantiin pheenxee tun nama maraachiti,2
pheenxeen hedduun maraattuudha,2
quraanni kitaaba qulqulluu rabbi buufamedha,20
yesuus yoomiyyuu waaqayyo miti,20
namoonni kiristaana ofiin jedhan baay'ee dhimma iyyasuus gafatan waaqa foon uffataa biyya lafaa dhufeedha jedhu,20
yesuus uumamadha uuma miti,2
tokko hin beektu abiddi waaqayyoo gubu,2
kirstaanonni garaagarummaa waaqayyoo tokkichaa yesuusin addaan baasanii beeku hin dandeenye,2
irreecha hafe amantiin hunduu dhaabbata daldalaati,2
kiristaanni sheexanni worra rabbiin xiiqii qabaniidha,2
rabbiin raamata godhu sheeka,20
pheenxee sobni salphisee balleesuuf deema,2
pheenxonni gaaffilee kitaaba hunda jijjiramu macaafa qulqulluu musiliimonni kaasan bahuuf wangeela jijjiruu haaromsuu fufanii jiru,2
yaa kijiba pheenxee uffee,2
wangeelli shittoodha,20
wangeelli habaabodhaa,20
wangeelli sinboodhaa,20
wangeelli michuu dhugaadha,20
wangeelli jaalallee siirriidha,20
wangeelli ibsaadha,20
wangeelli abdiidha,20
wangeelli buddeena,20
wangeelli masaraa jabaadha,20
wangeelli burqituudha,20
wangeelli kufe kaasa,20
wangeelli bollaa du'aa keessaa baasa,20
warri musliima ofiin jettan waaqayyoo hin beektan beektan mohaammad qofadha,2
warri islaamaa seexanni sammuu dukkaneesseedha,2
ta'uun seexanummaadha,2
salphinni pheenxee fufetti jira,2
dirmaan pheenxee barana baayyee nama dinqa,2
yaa rabbi pheenxee salphifte nun salphisin,2
namichi pheenxee nabiyyii ofiin jedhu hidhamuu ajjeefamuu qaba,2
pheenxeen asirraa waccu tun hundi kitaaba hin beektu paastariin aduun dhihaan baate jedhe amiin jetti,2
amantiin dhugaa islaamummaadha,20
subaan allaah soba pheenxee,2
islaamummaa shirkii shirkeeffachuun dhorgadha,20
pheenxeen kijibduudha ragaa hin qabdu gonkuma,2
pheenxeen seexana isuma garaa kootii dubbatte,2
warri kiristaanaa dhugaa himaan maaltu aarsa soba keessaan namanni irratti beeku hin fakkaatuu,2
kiristaanonni nagayaan musiliimota wajjiin jiraatani nagayaan wajjiin jiraadha,20
kiristaanota musiliimota amantaa islaamaa jibbani gabroonfatuu barbaadan dhukkee kaasaa,2
lammiileen oromoo sumaalee buqqifamanii magaalaa adaamaa ganda qacamaa qubsiifaman sababa musliima ta'aniif qofa kristaanonni manneen kaleessa barbadeessan,2
uummatni kiristaanaa jedhamu uummata yihudaadham bar,2
saphina pheenxotaa kitaaba wangeela jechamu hunda jijjiiramu ilaalla,2
yaa rabbi raajota pheenxee hunda iddoo hundattuu biyya lafaaf akirattillee salphisi,2
oromoon safuu qaba warri peenxee safuus hin beektu,2
dhugaa baanta obboleessa uummanni pheenxee sobduudha,2
macaafa hunda jijjiiramu wangeela jedhamu yesuus mootii biyya lafatiif gibira gabbaraa tureetti dubbata,2
yesuus ergamaa waaqayyooti waaqa miti,2
tokkummaan islaamummaan qur'aanaa haadiisa qofan jirachuufi qaba,2
yesuus jannata nama hin galchu,2
macaafni wangeela jedhamu hunda jijjiirama,2
abbaa jannataa allaah qofa qabadhu,20
musiliimni hin sobu,20
maaliif peenxoonni soba dhugaa fakkeessun nama waaqa fakkeessu yaalu,2
islaamummaa dhugaati macheessa oomishuun daldaluun dhuguun nama biraatiif bitanii kennuun haraama dhorgamadha,20
wangeelli dubbii waaqayyoo miti,2
wangeelli dubbii waaqayyoo miti,2
warri iissaan yesuus kiristoos waaqa jedhu ibiddaati,2
warri kiristaana ofiin jedhu kunneen ragaa tokko yesuus waaqa jedhu,2
yaa kirstaana ofiin jedhu dafii koottuu jannataa,2
manni maree islaamotaa oromiyaa hordoftoota amantichaatiin baga bultii sooma ramadaanaatiif nagaan geessan jedhe,20
pirezdaantiin mana maree islaamota oromiyaa sheeh hajjii ibraahim sagada juma'aafi jama'aa tatamsa'ina vaayirasii koranaa ittisuuf hafe ta'uu ibsuun kadhannaan taraawwii ramadaanaa sagadamus jamaan hin gaggeeffamne himan,20
shirri amantii waaqeffanaa gidiraan waaqeffataa ga'u eenyummaa oromoo balleessuu keessaa angafa,20
amantiin oromoon ganamaa kaasee qabdu amantii waaqeffataa jedhamu qofa ormaati,20
wanni lafarra hin jirreen jira jettee hin amaniin amantiin mallattoo gabrummaati,2
amantaa waaqeffannaatti waaqeffataa ta'uun ta'uudha ta'uun heera uumaati,20
maatii tokko peenxeen jiraate pheenxee manaafiqii jedhama,2
kitaaba qulqulluun rabbiiti jedhanii amanuu oduu duriiti jedhanii bareeda ture,2
gabaabumatti qur'aanni yaada rabbii hin yaada mohammed ta'e mohammed hundumaa tolutti barresse hubachuu dandeenyera,2
xiinxala islaamummaa rabbi jannata dhiiraaf durba 72 qopheesse jedhu,2
qur'aanni hunda dhiira dubartii caalchisee maaliif,2
yesuus madda jireenya bishaan jireenya jalqabaa dhumaa waaqayyoo,20
baayyeetu galateeffamuu barbaada galanni yesuus qofaafi,20
fayyinni yesuus kiristoos duwwaadhan argama,20
yesuusitti amanaa du'a jalas baha hin dhageenye hin argine jechuullee hin danda'amu guyyicha,20
yesuus seexanni taa'uu hin dandeessu duruu,20
amantaa pheenxeen ta'ee wangeelli hin soba,20
namanni dhiira musiliima wajjiin gaaffii deebii jalqabdee harreen waraabessa wajjiin waldhaansoo wal qabde tokkodha,2
waaqayyoo abbaa dhugaati,20
seexanni abbaa sobaati,20
raajota sobduu amantaa pheenxee,2
obboloota musiliimotaa hunda keessanni warri biyya keessaaf biyya alaa baga ittin gahe ramaadaan mubaarak,20
qur'aanni nama amantii biraa hordofu qunnamtan morma dhawaa hin jedhuu,2
qur'aanni nama amantii biraa hordofu morma dhawaa jedhe,2
warri musliimaa rabbiin hunda caalu tolchaniit beeku,20
warri musiliimaa kiristoos fayyisaa ta'uu baruuf qur'aanauma sirriitti dubbisaa qoradhaa innuu himaa,2
namni moo'amee tauu hin beeku warri musliimaa fb si'a 5 guban kufaatii mullisa,2
dhukkubni guddaan addunyaa cubbuu qorichi guddaan cubbuu balleessuu danda'u yesuus ilma waaqayyoo qofadha,20
yesuus cubbuu dhiqeen abjuu karaati hafte,2
pheenxee wallaalummaatu godha amantiin amantii danda'aa miti,2
warri pheenxee seeraaf heera ittin bulmaata hin qabanu ta'eef amantii hunda fakkaachuu fedhu,2
eeyyee wollaahii dhugaa jette amantaa maxxantuu amantaa pheenxee,2
jarri ortodoksii fakkeessaaf akkeessa hin beekanu,20
pheenxee qeenxee jettan baayyeen taajjabne,2
pheenxicha allaahaa dhawaa shaggooyyee tabachiisu pheenxichi allaah dhawaa shaggooyyee taphachiisa,2
ragaa pheenxee keessaa tokko qamadii zaytii fudhatan qofaa,2
musliimaa nama fedhinnaa rabbiif kenne,20
pheenxeen garaa qofaaf jiraatti,2
shamarri pheenxee waahee amantii dubbatte jarri waahee heeruma dubbatu maaliif,2
namani kijiba baruu feete pheenxuma ta'i,2
afuufan pheenxe maal beekti bukoo,2
hordoftoota pheenxee tokkoffaa beera fokkattuu,2
hordoftoota pheenxee lamaffaa beera heeruma dhabde,2
hordoftoota pheenxee sadaffaa nama jiruu fooyyeffatuu dadhabe,2
yaa uumamata oromoo gowwummaa pheenxee namani martuu ilaalaa,2
dhugaa dubbatuuf worri pheenxee waaqaatti ortodoksiif sagaduu qabu,2
abdii fiixee paasterii pheenxee ta'ee,20
oromoon musiliimaa kiristaanaa pheenxee takka amantaa irratti wal hin dhabne ammas wal hin dhabnu olola hin deeminaa dhaabbadhaa,20
musiliimni yesuusitti hin amanne tokkollee hin jiru,2
yesuusitti hin amanne amantii islaamaa hin fudhanne jechuudha,2
soba uummata pheenxee hanaga rabbiin laaffise saaxiluufan jedha,2
amaaraa magaalaa mooxaatti kaleessa galgala finxaaleeyyii amaaraa ortodoksii madraasaa tokko qur'aanaaa kitaabota jiran waliin ibidda qabsiisuun barbaadessanii jiru,2
aboo waaqeffataa hidhuun dhaabbatu,20
waaqeffannaan dhuftee miti amantii gurraachati beekaa,20
pheenxeen jiraatu,20
pheenxee naga busaan namaaf kabaja qaban,20
pheenxee nama kabajan,20
pheenxee jaalala beekan,20
pheenxee lammii jaalatu,20
pheenxee ammantii namaa tuquu hin beekne,20
pheenxee ijjoollee mootummaa waaqayyooti,20
bakka pheenxeen jirtu nagaa guddaatu jira,20
iddoo pheenxeen jiiru kabajatu jira,20
iddoo pheenxeen jiru eenyummaa oromootu jira,20
yaa waaqaaf uumte pheenxee jabbeessii eebbisi,20
gowwaa waahee amantii maal beekta,20
tooftan ittin uummata oromoo saamaa turan keessaa qeesii sheekiin oromoo bakka lamatti qooddachuun nyaachaa turan,2
gaafa bataskaana deemte qeesiin qur'aana balaaleeffachaa taabota qofaan jiraatta jedha,2
gaafa masgiida dhaqxe macaafa jibbaa seenaa arabaa qofaan bocatan,2
sheekonni nama islaama hin tokko ajjeeste jannata galta jedha,2
qeesiin nama musiliima ta'e jibbisiisa,2
amantii alagaa haadha ilmoo adda baasee garagar diigee qeesii sheekii wal jaalachiise,2
sagalee qeesii sheekii dhaga'uu mannaa sagalee sheexanaa dhaga'uu wayya,2
dirqamaan sagalee qeesii sheekii dhageeffachaa hirriiba buluu hin qabnu diddan bataskaana masgiida gubuun boqachiisun dirqama ammuma yaadaa,2
giiftiin durboo maariyam dubartoota hundumaa keessaa filatamteedha jedhe qur'aannis macaafnis dhugaa bahaaf,20
sheekni surree albaatu waaqatu amantii islaamaa oromoof kenne jetti,2
nabiyyii jettu goota arabootaa diina oromootati,2
eenyutu caalaa raayyaa abbaa macaa sheekota,20
namani bakka deemtutti qur'aanaa rabbii jettee odeessitu bakkan argetti ibiddaan guba dhihootti agarsiisa,2
maal qaba waraqaa bixxaashii qur'aanaa rabbiitti jettee ittiin oromoo doorsifti,2
oromoon maal qaba qur'aanaa jechi qur'aanaa jettu afaan arabaati afaan oromoo miti kanuma haagalu,2
ammaan sheekiin ilmaan oromoo goojjoo walitti qabdee amantiin islaamaa amantii oromooti jettu sirreessuu qabdi,2
waaqeffannaan oromoo bakka bu'a,20
raayyaa abbaa maccaas ta'e hudduu yaa banu barbaade takka sodaatu hin jiru,2
amantiin islaamaa amantii arabaa ta'uu araboonnuu ragaa ba'u beekuu qaba namni kamiyyuu,2
ameerikaa biyya diimokraatofte guyyaa qur'aanni gubatutu waggaan qur'aana gubani kabajatu,2
oromoof waaqeffannaan amantii kalaqateetu amantiidha amantiin warruma adiif gurraachaf ta'uu hin danda'u,2
amantiin islaamaa oromoo hin diigaa oromoo hin ijaaru,2
oromoon amantiin islaama ta'e tokko islaama dhiisee saba nagaa ta'uu qaba,2
dallaansuun rabbii jiraatu namni amantii islamaa tuqxu rabbi jahaanamaa mataan gadi gargalchu,2
eeggadhu rabbi jedhe dhiheenyatti duuta inshaa allaah,2
amantii islaamaa araba qofatu hordofa araba ta'ee amantii biraa hordofu hin jiru,2
bada gadhee wayyi qur'aana rabbii irratti tarkaanfii hoomayyuu fudhaachu hin dandeessu,2
ooltee hin buliin lubbuun haala sukkaneessaa ta'een rabbi ajjeesu dabarsu,2
abaarsi rabbi guddaa sirratti bu'u,2
guyyaa qur'aana rabbii jeeqxe amantii islaamaa jeeqxe eegale duuti sittaa dhiyaattu,2
afuftuuu rabbiin dalanisuu ufii qabu sirati buusuu afuuftuu rabbiin dallansuu qabu sirratti buusu,2
amantii islaamaa dhabamsiisuu yaade wallaahi rabbiin addunyaa tanarraa dhabama godhuu,2
qur'aanaa rabbii gubuuf jette rabbi ibidda jahaanamiin gubu,2
yaa pheenxota mee maaluma taatan maaliif sagalee waaqayyoo mormitu,2
ilmaan pheenxee nama bulchuu dhiisii ofiyyuu bulchuu hin dandeessu,2
waldaa gubdanis pheenxee wajjiin waaqayyoo jiruuf pheenxota mo'achuu hin dandeessan,2
maaloo warruma pheenxee dhiirri jiraa beera dulloota heeruma dharraatee,2
yaa wallaalummaa amantaa pheenxee dhaabbataa hin qabdu,2
qabsoon alana ummata musliimaa eeggamu pheenxee amantaa jedhamtu balleessinee dachii rabbii xahaaruu qulqulleessuudha qopheessaa,2
du'aa'ii godhaa aammiin jedhi,20
gabrummaa pheenxee rabbi qabu,2
warri amantii pheenxee hordoftan amantii kanbiraa hoom feetan,20
konsartii pheenxee yesuustu dhufe jedhan,2
dhugaa waaqayyoo pheenxeen maraattee jirti irratti labsii muddamaa irratti labsuun barbaachisee jira,2
dhiitu dhiitamuu tumuu tumamuun seera amantii keenyaati amantiin keenyas pheenxeedha,2
paasteroonni pheenxee dhiiraf dhiira wal fuusisuu eegaltee jirti magan,2
ormoon qeesii hin qabu,2
oromoon paastara hin qabu,2
oromoon sheekii hin qabu,2
waaqeffataa faarsituu aduun dhittee jirti,2
jaallates jibbites iyyasuus kiristoos waaqa keenyadha,20
bara haaraa bara diramaan paasterii pheenxee dhaabbatu rabbiin godhu,2
barri bar salphina paasteroota pheenxee heddu argineedha,2
amantaan tokko dhugaadha jedhamuuf fakkeessuu sobuu bilisa qaba,20
hordoftoonni amantaa pheenxee tokko ortodoksii musiliima fakkeessanii ummata dogoggorsuuf yaalu,2
sammuun duude maali warri musiliimota,2
warri musiliimotaa bitaa mirga jettu mirgaa bitaadha jettu waliin haasa'uun hangafa seexanaa waliin haasa'uudha icci,2
amantiin musiliimaa itoophiyaa gatii badee jiruuf guba miti,2
wangeelli itoophiyaa dhaalera amiin,20
paateroonni pheenxee dhukkubsataa fayyisna jedhan maaliif mana yaalaa dhaqanii dhukkubsataa achi ciisu hin fayyisne,20
islamummaan amantaa dhugaa qajeelaadha,20
karaan islaamummaa tokkichummaa rabbii ergamtootni rabbii hundinuu irratti ergamaniif isuma barsiisaa turaniidha,20
amantaan rabbiin biratti jaalatama filatamaa ta'e amantaa islaamati,20
amantaalee addunyaa kanarra jiran hunda keessaa jaallatama filatamaan amantaa islaamaa qofa,2
amantaa islaamaatiin jiru hundinuu dhumni kasaaraadha,2
islaamummaadhan amantaa biraa namni barbaadu gonkuma hin qeebalamu,20
namni amantaa islaamaatiin jiru islaamummaatti hin deebi'in du'e kasaare jechuudha,20
namni amantaa islaamaa hordofu jannata argatu rabbiin qur'aanaa kabajamaa hime,20
pheenxee ummata sammuu duudaa ilaalaa dalagaa jaraa kkkkkkk,2
addaggeen peenxee maal beekti afaan qabadhu,2
salphina pheenxee sobni fedhe turus hanaga fedhe baayyatus xumurri salphina,2
pheenxonni kunoo kijiba ilaalaa,2
hojiin pheenxee daldala maallaqaa ta'e eenyumtuu ragaa baha,2
nabiyyiin pheenxee kijiba kuntaalaan batee deemu bagauma salphate,2
kaniin jedhu waaqayyoon pheenxee hojii hin qabuyyii,2
warrii phenxee ifittii amanamummaa hin qaban albaatidha,2
kaniin jedhu warri pheenxee yoomitti sobdu,2
paastaroonni pheenxee maaliif balleessu waltajjii garaagaraa qopheessani uummata maallaqaa hin qabne maallaqaa guurrachuuf,2
jarri pheenxee baayyee qur'aanni laaqamadha jedhu ragaa hin qaban,2
pheenxeen yoomuma diraamaa sobaa hojjachuu dhiiftu laata,2
islaamaa hudduu mixmixaatuu jira,2
pheenxeen gowwaadha,2
pheenxeen gaafa maallaqni cite wal saaxilu safuu,2
pheenxeen ummata sooriyaa sababa rakkoon itoophiyaa baqatan akkatti jallisuuf taphataa jirti,2
amantiin waaqeffannaa hin badu,20
amantiin kiristaanaa ta'ee islaamaas ta'ee biroos hin badu,20
waaqeffannaa tumsaa hin dhaabbatina,20
uumanni oromootis amantii mataa waaqeffannaa qofa qaba,20
waaqeffannaa gadaa harkaa laaffisanii amantiin kiristaanaa islaamaa dhufe,2
ormoon qeesii hin qabu,2
ortodooksii minilik ilmaan hangafaaf quxusuudha,2
ortodoksiin dhiiga ilmaan oromoo dhugaa turtee diqaaloonni minilik qeesii daqooniin wacci,2
qeesii arraba dhaanquu,2
qeesiin amantii waliin siyaasa nafxanyummaa leellisu tokkootti wal qixxeessitee ilaaltu qe'een badu,2
dn daani'eel kibret ummata oromoo ortodoksii tahan sababa afaan oromootin amantaa kootan baradha jedheef jeenosaayidii lola duguuggaa sanyii labseera,2
daaqon daani'eel kirbrat oromoota amantaa ortodoksii jiran seexana arrabseera,2
waaqeffataa ta'uun ta'uudha ta'uun heera uumaati,20
mirgi amantii waaqeffannaa kabajamu hordoftoonni amantii waaqeffanna galma waaqeffatanii bakka awwaalaman qabaachuu qabu,20
dabni amantii waaqeffannaa irratti raawwatamu dhaabbachuu qaba,20
amantaan musiliimaa qomoo tokko qofaadha sababni qur'aanni afaan arabaa qofaan barreeffamedha,2
wanti amantaa peenxee amantaa biroo birratii cephasisuu maali,20
pheenxee amantaan jedhamu hin jiru,2
pheenxeen biyya sobaan uummata gowwomsaa jirti,2
warri amantaa pheenxee fudhatu daa'ima tokko hin beekne,2
pheenxee shaneen takkaa dhugaa dubbattee hin beektu,2
warri pheenxee sobuun maaliif barbaachise,2
pheenxee maal beekta keetuu hin beektu,2
wallaalaan pheenxee hin jiru,2
itoophiyaa biyya pheenxeen bulchitu kunoo akkanatti diigamuuf jirti,2
dha'ichi seexanaa pheenxee qoonxee balleessu,2
pheenxee maatu galche keetu hin beektu,2
pheenxee maaltu galche gowwaa,2
pheenxee baay'ee siyaasni mataa naanneessee waaqarraa gadi buusee lafarra joorsaa jira,2
inuma lallaban iddoon waaqayyoon kiristaanaa ta'aa jedhe macaafa hin jiru,2
kiristaanoonni hiyyummaaf tokko qofa fuudhaan waaqayyo hin dhoorgine,2
amantaan islaamaa nama ajjeesaa jetti,2
amantiin islaamaa si'ooliti,2
hin gowwoominaa warri yesuusiti amanatan,2
qur'aanni seexanaati,2
ilmaan muhaammad nama arrabsuu yoomii dhugaa jaalatan,2
nabiyyii muhaammada ergamaa jinniti,2
yesuus nama kabajamaa jaalatamaadha,20
pheenxeen saree maraattu yesuusin sobdee hattuudha,2
saroota pheenxee eegaa,2
yesuus nama miti waaqadha,20
wantan jibbu keessaa amantaa pheenxee qofa seera amantaa waaqayyoo hin beekne,2
kirstaanonniif macaafni dugdaaf garaadha,2
amantaa pheenxee ortodoksii tawaahidootu hangafa,20
amantaa tawaahidoof kabaja kennuu qabdu,20
pheenxee tahee dhalachuu du'ee baduu wayya,2
kiristaanummaan amantii sobaati,2
wanti kiristaanummaan amantii sobaati jedheef wanti kitaabicha barraa'ee hunduu yesuus dubbate hin sammuu ilma namaatiin fedha ofiitti barreesanidha,2
laala mee pheenxee hojii uummata najisa,2
pheenxeen macaafa qulqulluu harkatti qabatee hudduu dubartii laaqu icci,2
pheenxeen uummata najisa rabbiin magarfate,2
warri pheenxee ofiin jedhu hundi najisa,2
pheenxeen uummata dukkana jirudha,2
warri pheenxee sobaa,2
amantaa islaamaa jannataa eeguun tisiisa dammaa eeguudha,2
jannataa galuuf kirstoos amanuudha,20
yesuus suuraa hin qabu,2
warri yesuus qabu nagaa lallabna,20
baga gooftaa yesuus kirstoos,20
namni yesuus hin qabne qixa muka damee foxoqeeti,2
yesuus ifa biyya lafaati,20
yesuus ifa biyya lafaati amane hundi ifa jireenyaa qaba,20
ortodoksiin soba dubbatti safuu,2
karaan jireenyaa yesuus qofa,20
hundumaa gooftatti gammada jedhe wangeelli,20
warri sobu ortodoksiidha jarri kirstaanaa miti kiristoos hin beekan,2
yesuus waaqa ta'ee jiruu jedhee foon uffatee biyya lafaa dhufe,20
yesuus biyya lafaa turetti waaqessaa jedheeraa,20
yesuus garaa maaramii turetti eenyutu biyya lafaa hoogganaa ture,20
amantiin dhugaa amamantii musliimaa qofadha,20
amantiin dhugaa islaamummaa qofadha wallaahi,20
islaamaa ummata dhama'aa lola hoomaa hin beekne,2
amantaan islaamaa biyya arabaa amantaan kiristaanaa biyya israa'eel dhufte,2
waaqayyo ofumaaf foon uffatee dhufe ilma biyya lafaatti erge,20
barsiisa amantaa kiristaanaatti waaqayyo gaafa addamiin jannata keessaa baasu ilmoo ilmoo dhaladhee dhufeen fayyisa jedhe,20
waaqayyo nama fayyisuu barbaadnaan dhalachuun reebamuun fannifamuun ajjeefamuun hin barbaachisu,20
amantiin islaamaa maali ijoo amantiin shorokeessaan,2
amantiin islaamaa maal beekti nama qaluu,2
amantiin pheenxee amantii miti sirbaa,2
amantiin pheenxee ijoo maali safuu hin beekne,2
amantiin pheenxee afrikaa keessaa baduu qabdi,2
amantiin pheenxee sagaagalummaa barsiisaa oola,2
amantii waaqeffannaa amantii seexanati aboo,2
warri amantii ortodoksii aboo suuraati amanu,2
warri waaqeffataa maal ijoo amantiin seexanaa,2
amantii sobduun amantii pheenxee hin jiru,2
amantiin kiristaanaa diina oromooti,2
amantiin kiristaan israa'eeli oromoo hin ilaalatu,2
amantiin islaamaa arabaati oromoo hin ilaalatu,2
gowwaa haadharu maal beekta amantii islaamaa,2
wallaahi amantiin sobaa fakkeessaa amantii pheenxee hin jiru,2
manni amantaa pheenxee iddoo sagaagalummaati iddoo waaqeffannaa miti,2
amantii waaqeffataa mukatti waaqessuu amantii sobaa,2
qeesiin farsoo dhuguuf kaayyoo biraa hin qabdu mana amantaa keessaa,2
qeesiin uummataa goyyoomsaa oolti jibba barsiisaa oolti,2
warroonni amantaa kiristaanaa rabbiin ykn waaqayyoo wanta biroo tolchatanii amanu,2
suuraati sagaduun dogongora guddaadha,20
yesuus haati isaas fakkiin hin jiru biyya lafaa,2
ummata gaaffii gaafatan nama arbsuu biraa dubbatu ummataa pheenxeti ummata wallaale,2
namni amantii haasftu mataa isheeti nama hin beekne nama waanitti amantu hin beeknedha,2
pheenxeen amantaa miti wanti jennuuf sababa miti,2
pheenxeen sagaagalummaa dachee irratti baballiste,2
