amaarri sanyummaan saboota biroo nan caala jedhee amana,1
amaarri itoophiyaa walqixummaan hin bulchine,1
amaarri yamanii dhufe,1
guyyaa har'aa qeerroon salaalee nafxanyaa gojjamiifi gondorirraa dhufte hiriira iskindir naggaarratti hirmaachuf deemtu cufee hoollachiisa jira,1
nafxanyaa hudduu qabattee oromoo salphifte gootaree kuulloo jimmaa,1
waraanni bilisummaa oromoo garaa nafxanyaa fardeen nafxanyaa dhoosee ciincessee oromiyaan walaboomti,1
nafxanyaa hudduu qabattee oromoo salphifte gootaree kuulloo jimmaa,1
waraanni bilisummaa oromoo garaa nafxanyaa fardeen nafxanyaa dhoosee ciincessee oromiyaan walaboomti,1
lubni nafxanyaa maraatte,1
goota fakkeenya hin qabne nafxanyaan nyaate ilmaa guyyaa xiiqii,1
amaarri fedhe oromoo arrabsus hin hidhamu hidhamus hinuma baha,1
shororkeessichi nafxanyaa iskindir naggaa garee shororkaa ijaarrate,1
jaal marroo jawaar gootota oromooti,0
nafxanyaa afaan oromoo keenyaa hin dubbatinaa,1
dulloota nafxanyaa arraba safuu hin beekne maal godhu,1
masarat dhaaba kennee ganama humna poolisii mootummaa nafxanyaa mana isheeti qabamuun hidhamte jirti,1
rabbiin ija nafxanyaa qabuu,1
shamarran oromoo dhiira oromoo qofaaf,1
dhiirri oromootis shamarran oromoo qofaaf,1
oromoon oromoo qofa wajjiin cidha godhadhaa,1
shamarran oromoo bareedduu shamaran oromoo qofa,1
addaggeen safuu hin beektu addarra dhaaban falmadhu qeerroo ka'ii abdiin saba yoomillee,0
qarreen oromoo hunduu qeerroo oromootif qaaliidha,0
oromummaan dhiigaa gootummaan sanyiidha eeyyeen ta'e orma fakkaadhe jiraadhe hin beeku,0
aadaa duudhaa oromoo nafxanyaan balleessuuf kutattee murattee kaate jirti yaa oromoo,1
oromoon wayita birraan bari'u sirnoota aadaa garaagaraan bara haaraa simata,0
dhiibba hacuuccan aadaa eenyummaa oromoorratti taasifamaa turetti aduun dhiitee oromoon aadaafi duudhaasaa ganamaa magaalota keessaa dhiibamanii turan deebifachuun finfinnee magaalotasaa kanneen biroo kabajachuurra gaheera,0
dargaggoonni oromoo hojii tola ooltummaarratti dammaqinaan hojjechuun biyya ijaaruu gaheesaanii bahuu qaban dhaamame,0
dargaggoonni shamarran oromoo ganna hojii tola ooltummaa hojjechuun dirqama lammummaasaanii bahuu qaban aadde caaltun yaadachiisaniiru,0
injifannoo siyaasaan uummanni oromoo goonfate diinagdeenis dabaaluuf kutannoo murannoon hojjechuun murteessaa ta'e waajjira galeessa odp gaafatamaan siyaasaafi ijaarsa baadiyaa obbo awwaluu abdii gamasaanitiin dargaggootaaf dhaamaniiru,0
dargaggoonniifi shamarran oromoo injifannoo wareegama uummata oromootiin dhufe dammaqinaan tifkachaa ijaarsaa dimookiraasii biyyi jalqabde milkoomsuuf tokkummaan dhaabbachuun jijjiirama eegalame ceesisuun dirqama dhaloota ammaa ta'e hubachiisaniiru,0
wanni amaarri finfinnee qabu jiraate abiyyi siidaa miniliik qofa,1
dhiirri oromoo dubartii amaara ciise har'as boris fuldurrattis diina,1
amaarri biyya bulchee hin barbaadu yaasiin nuruu ta'ee,1
habashaan habashuma amantaafi biyya bulchuu maaltu walifida lammafaa gaaffii akkanaa hin dhiheessin,1
omn diina oromoo hin sagalee ummataa oromooti,0
dhiirri oromoo shamara oromoo qofa fuudhu,1
oromummaan bar miidhagummaa,0
oromummaan sona oromummaa hunda hammata,0
sona oromummaa keessaa tokkummaan tokkoo ijoo,0
jaarmiyaalee siyaasaa oromoo hooggantoota hunda gidduutti miirri inaaffaa ofittummaa maddu jiraachuu hin qabu,0
oromoon uummata aadaa duudhaa seenaafi ooltee bultee gabbataa qabuudha,0
maallimni gosa oromoo keessaa tokko taan seenaa mataa qabu,0
oromoon dhugeeffattu ateetee ayyaana sanyiifi hormaataa dubartiin facaafattuudha,0
gaafa amaarri tuqamte qofa iyyiiti qorqorroodha hunduu,1
oromoon gabra amaaraati afaan bantu walaboomii garsiisi,1
amaarri hoomaa beekkumsa hin qabdu ilmaan oromoo hojjataniin seenaa hattee jattee raacha bishaan wachi,1
oromoon saba guddaadha,0
itoophiyaa oromoon baay'ina ummataa quubsuma lafaatiin sadarkaa duraa irratti argama,0
biyya itoophiyaa kessa sabni amaraa jedhamu hin turre seenaan addaa addaa barruulleen barrefamanii jiran akeeku,1
gochi amaarri oromoo irratti raawwate yoomuu seenaanis dhaloonnis hin daganneedha,1
saba amaraa mangistuu hayilamaaram deddeebi'ee lallabaa ture sabni amaara jedhamu hin jiru ture,1
amaarri aadaa hin qabdu,1
yaa rabbi nafxaanyoota oromiya hin fidin gubde rabbi gubuu,1
oromoon amaaraa ofiirraa ittisuu qaba rabbi isani xaraguu nafxanyaan dhumachun baranuma,1
abiyyi wallaggatti qawween oromoo fixe,1
itoophiyaan amaarati oromooti miti,1
oromoon nagaa labsa amaarri seera cabsa,1
nafxanyaan ilmaan dharaa qaluuf albee qara,1
nafxanyaa uummata nama du'es kophatti filatee gadduudha,1
oromoon lammata hin gabroomu,0
tigraayis ta'ee amaarri uummata oromoof gumaati,1
qabsoon uummata oromoo godhamaa jiru namoota dhuunfaa irratti ykn saboota irrattii miti,0
sabni sabaaf diina ta'e hin jiru diinefachuu qabnu sirna sabaa mitii,0
siraaj tigreen gumaati,1
amaarri diina oromooti diinni ardhas diina borus diina,1
amaarri diina oromoo eenyuma balleessuuf deemu taatef hardha boruu kalessi amaarri diina oromooti,1
amaarri tuni duulli jarrii midiyaatiin itoophiyaa takkattii ijjjaarra jettu tuni milkii hin qabu,1
sagaxee amaaraa biyya ambaa keessaa waccu nuhuu dhoowwina,1
warri amaaraa kuni diimokraasii hin beektu,1
kaayyoon nafxanyaa oromoo lafarraa dhabamsiisudha,1
warri kaabaa waayyaanes ta'ee nafxanyaan amaaraa fira qabsoo oromoo hin diina qabsoo oromooti,1
oromoo nafxanyaan biyya diimokiraasin dagaage keessattuu nurratti dhukaasaa jirti,1
barnoota dhiisuun diina uummata oromoo gammachisuu qofa hin madaallii kamiinuu uummataa oromoo fayyaduu miti,0
nafxanyaan beekti ayyaana adawaa finfinneen gaala gonder kessaniti qomaaxochi,1
amaarri jawaar beekumsa isaatiif jibban,1
oromoo hin gowwoomin amaaraf diimokiraasin hin,1
amaarri kamuu olaantummaa isheetti wal qixxummaatti hin amantu,1
amaarri oromoo liqimsuu qaba,1
amaarri sabni jedhamu hin turre,1
oromoo amaarri abiddaaf cidiidha,1
abbaan itoophiyaa amaaradha,1
abune naatinaa'el 'oromoon biyya hin qabu manni lubummaa hin barbaachisu' jedhe,1
abbaan abune saawuroos gaafa ameerikaa turan habashootni masqalii dhungachuu didan,1
oromoon phaaphasii tahuu hin qabu jedhaniit abbaa gaddisiisan,1
tigreenis amaarris oromoo hiriyoomfachuu barbaadu,0
nafxanyaa gabbarsiisuun jawaar kanatti,1
oromoon amaara amaarri oromoo jiraachuu hin danda'an,0
amaaraa amaarri jedhutu hojiirra oola,0
tigraay warri tigraay fedhan qofatu hojiirra oola,0
oromoof amaarri qe'ee qabeenya buqqa'uun fufetti jira mootummaan furmaata laata,0
dhugaa rabbii amaarri tun hunda oromuma jalaa barattee,1
namoonni oromoo arrabsan hedduun ergama nafxanyaa abiyyi ahimadin bobbaafamaniidha,1
ilmaan nafxanyaa oromoo xureessuun salphisanii mataa cabsanii bulchuu barbaadu dammaqi oromoo,1
durbi oromoo dhiira habashaa gugguuftuu dhiirri oromoo dhalaa habashaa foqoquu saree bataskaanaa fakkaatu,1
amaarri jiraachuu baate oromoon yoona qullaa deema,1
maarre amaara kadhaaf oromiyaa dhufanii biyya weeraran oromiyaa ariine baasun mee oromiyaan qullaa taatu ilaalla,1
oromoon saba amaaraa baasun hin oolu baafna hunda isheetu,1
amaarri ijoollee minilik biyyaa hambaa kadhaa deemtutu oromoo hadheessa qumxaa isheetti jijjiree oromoon isayyuu hin dubbatti gadheen,1
nafxanyaan kaleessas har'as boruus diina oromooti haacaaluu,1
amaarri aangoo qabachuuf amaarri oromiyaa keessaa miidhamuu buqqauu qaba,1
amantii sabaa sablammii oromiyaa jiraniif kunuunsa gochuu qabna,0
cubbuu abiyyi ahimad nafxanyummaa kaasuuf oromoo irratti raawwatee raawwataa jiruuf gatii hadhooftuu kaffaluufif jiru ilmaanuma nafxanyaati,1
ibsa hooman nafxanyaa beenishaanguliin weeraruuf baasu gabaasuu agarree jirra,1
fardeen nafxanyaa baatte deemtu cabsinu nafxanyaan oromoo hin buutu,1
fardeen nafxanyaa caasaa bulchiinsa cunqursaa gandaa aanaa keessaatti,1
maatiin oromoo aadaa duudhaa oromummaatinin guddadhe,0
oromoon hidhannoo filannoo hiree abbaa biyyummaa murteeffachuu hin danda'u,0
amaarri summiidha duruu,1
qabeenya saba amaaraa oromiyaa jiru irratti tarkaanfin fudhatamu qaba gaafa oromoo ta'ee amaaraa ta'ee miidhamu ilaallaa,1
oromoon dhangaa dhakaa hin nyaatu,0
dhangaa balleessuuf dhadhatti muuzii dammatti sukkaara xaafitti ashawwaa naqaa ture nafxanyaa abbaa dharaa abbaa garaati,1
hidhuu ajjeesuu aadaa godhate nafxanyaadha,1
oromoon luba hin afaan oromoon hin beekneen waaqeffatama,1
amaarri moruu falfaluun dhirsaa walitti buusun ollaa ollaa walitti buusun wal ficcisiisaa turan,1
oromoon luba ta'e jiraate kuni akkamitti ta'aa,1
oromoon qeesii ta'uu mitii oromoo ortodoksiin jiraa,1
oromoon ortodoksii hin,1
ortodoksummaan nafxanyummaadha oromummaa ganuudha,1
oromoon ortodoksii hin hin barannee,1
oromoon tokko oromoo hundaaf oroomon hundi oromoo tokkof yeeron dhaabbatu,0
amaarri wal hin gurgurattu diinatti gadhee hin qabdu oromoo,1
paartii feete deeggaetu amaara taanaan waliif tumsu,0
gadheefi gantuun saba oromoo saba biroo hin jiru,1
oromoon gadhee qofa hintaane gowwaas baayyee qaba,1
oromoon saba bal'aadha,0
oromoon yartuufi boossuu hin qabum,1
nafxanyaa adiin gaafa nama jajjuu badiif nama kaadhimuu isheeti,1
oromoon nafxanyaadhan du'aa ayyaana nafxanyaa kabajuu hin qabu,1
amaartonni amantii gachisiisan,1
habashoonni kokkolfaa kiristinnaa kaasanii biyyaa baasan,1
bataskaanni amaaraa akkanatti oromoo duguugee fixee lafaa heera,1
amaarri oromoo cuuphun biyya saamte,1
amaarri akkanatti kiristaana gootee dhiiga lolaaste,1
jarrii amaarri gabbaranuu nama ajjeesu jedhu abboonni,1
amaarris qaalludha,1
adawwaan kaleessa uummata oromootif kisaaradha bu'aa hin buusne,1
gaafa oromoo daangaa fuldura bahee faranjiin kokkee wal qabu habashaan farsoo araqee xuxxuuxxatti,1
gaafa qotee bulaan qe'ee gatee fardaan dhaqee lolaa ture habashaan qa'ee saamaa,1
xaaliyaanii moo'annee biyya harkaa deebisnee amaarri fudhatte,1
oromoon miila duwwaa deemee habashaan qophee konkolaataan yaate abbaa biyyaa taate,1
amaarri qaanii hin beektuu bara iyyaasuuf tafarii minyeeffattee keeshaa guurtee dhufte,1
oromoon 1000f lafaa hinkaane godheen cabsa,1
uummatni oromoos siidaa miniliki hailesillaassee bakka hin buune oromiyaa keessaa buqqisuu qaba,1
yaa oromoo dammaqi nafxanyoonni qircaatti hirachuuf afaan banaa jiru,1
oromoo nafxanyaan liqimsiin yeerodhaan dammaqi wal dammaqsi,1
yaa namana yaa namanaa nama maraate nafxanyaa amanaa,1
nama maratee nafxanyaa amana,1
taayyee boggaalee minilik qubattoota naannawa moyyaalee naageelle booranaa joortu,1
taayyee fokkatan ilmii minilik qubattoota maaltu oromoo godhe,1
amaaradha nafxanyaa haadharaawu,1
abiyyi biyya bulchuu amaarri biyya bulchuutu wayyaadha,1
kaleessa amaarri caffaa roobit wal waamtee hiriira baate,1
dirre dawaatti amaarri oromoo darare,1
amaarattii balleessuu barbaannan guyyaa tokkotti dhabama goona,1
gaazexeessitoota oromoo shirrii sirni nafxanyaa bittinse,1
tigraay uummata tigraay finxaaleyyii amaaraa humnaan weerarsiisaa jirti,1
amaarri tigraay weerartee baanarii taappeellaa dhaabaa jirti,1
tigraay uummata tigraay finxaleeyyii amaaraa humnaan weerarsiisaa jirti,1
amaarri tigraay weerartee baanariifi taappeellaa dhaabaa jirti,1
diinni ol'aanaan nafxanyaan diina itti'aanaa wayyaanee ajjeese jedhee hin gammadu,1
bara minilik amaarri uummata oromoo muka ciran kanatti harkaafi harma ciraa turaniidha,1
amaarri oromoo oromiyaa balleessina jettee ufii badee sanyiin xiqqaataa deema,1
nafxanyaa mudhiin cittu,1
abisiin'oota keessattuu amaara tigree jiddutti madaa abadan hin fayyinetu uumame,1
abadan amaarri tigreen hin araaraman,1
amaarri dhiyootti nama balleessanii baduuf deemu,1
abiyyi deeggaruun nafxanyaaf oromiyaa hiruudha,1
amaarri opdo hudduu dhiittee masaraa mootummaa ariite,1
oromoon shawaa nafxanyaan aangoo biyyaa goonkuma hooggansa hin kennin,1
abiyyi gaaffii oromoon 100 oliif gaafataa turte dogoggora jedhee ittiin oromoo balleessaa jiraa bar,1
abiyyi gaaffii saba oromoo deebisuu mitii gaaffumti saba oromoo suni dogoggora jedhee nama amanuu bar,1
amani ilma oromoo dhala oromoo tahee namni abiyyi deeggaru jiratee oromoo miti diqaalaadhaa,1
amaarri 150 minilik harma aayyolii oromoo hin murre jedhanii waakkatanuu hardhaan jaarraa 21ffaa harma ilma namaa tigraay murte,1
diina oromoo guddaa opdo farda nafxanyaa,1
sabaa sab lammoota 80 itoophiyaa keessaa amaarri qofti maaf federaalizimii sabdaneessaa jibbu,1
amaara jedhamu hin jiru,1
oromoo amaaraa wanni walitti fidu takkaa hin jirtu amaarri diina oromootii arras borus,1
dhugaa dubbachuuf amaaraa hin jaaladhuu amaaraa sheexanaa,1
mee agarsiisu tigiraay qolachuu baattee amaarri tigree godhuuf turte duguuggaa sanyii addunyaa hin jirre irratti raawwattiin turte,1
oromoo dhaabbitti ciranii jigisuuf deemu,1
amaarri waraana tigiraay fixneerra jettee tigiraay qooddamuu irratti wal lolti,1
amaarri abiyyi suudan isaas jalaa fudhattutti hin dubbatu,1
nama oromoo hin guyyuma takka gaarii oromoo dubbateef hin faarsinaa,0
oromoon ammas guddummaa mirkaneeffachuu qaba,0
dhalattoota tigiraay oromiyaa jiran ilmaan keetti eeggadhu,1
amaaratti muddanii dalguma qabanii,1
mataan nafxanyaa maraatee carqii darbuutti jira,1
amaarri aanaa ganda adda addaa wal rukkutaa jirti jedhame,1
nafxanyaan yoomitii lolatti ariifatti masiinqoo dhahuu,1
amaarri tokko tokko tuulamni jetti,1
amaarri namoota dhukkuba koronaan shakkamanii hoospitaalaa geeffaman qawwee dhukaastee ariite,1
gantuu diqaalaa,1
cal jedhi ilma qomcee,1
guddadhu sanyii,0
diqaalaa mana faarshoo,1
ilma diqaalaa afaan hin banin,1
diqaalticha deemi safuu hin beenne,1
tish deemi caalaatiin hin daldalinii diqaalaa,1
taayyee udaan diqaalaa,1
ergamutuu nafxanyaa,1
budaa ilmaan minilk,1
diqaalaa haadha keeti,1
yaa ilmaan diqaalaa,1
sanyii qomaaxaa,1
diqaalaatuu diqaalaa deeggara,1
bitamtuu ilmaan nafxanyaa haadha callisii baanda wayii,1
oromoo ajjeesaa fixaa,1
budaa haadharaawu,1
amaara doorzee walitti qabachuun nama hin dhibu,1
harree nafxanyootaa,1
jimmaa nama hin qabnu,1
nafxanyaan hin jiiltu gombisan boombif kilaashii tokkosan,1
oromoon bataskaana deemee xabala ykn bishaanin hin dhiqatu ture,1
oromoon biyya bulchuu hin danda'u,1
dhiira qeerroo oromoo tahee dhalaa saba biraatin jaalladhe jedhee maraatu caalaa maaltu nama aarsaa,1
qeerroo qarree taphannuu abashaan walitti nun makinaa adaraa waatu aarsee,1
matakkal milishootni haaraan ajaja dammaqaa mokonniniin leenjifaman ilmaan oromoo ajjeesaa gudeedaa jiru,1
oromoon du'u oneg amaarri du'u uummata nagahaati,1
walloo wallaggattiis du'aa jiru oromoo ajjeesaa jiru mootummaa nafxanyaati,1
amaarri walnyaattee raawwatteetoo sababa oromoo nyaannu jettee iyyuu eegalteerti,1
tarsiimoof falaasama siyaasaa badhaadhinati oromoon duus homaa miti amaarri gufuunis hin dhahin,1
mootummaa bilstiginnaa biratti oromoo ajjeefame hin tain amaara gufatetu yaaddessa,1
warri nafxanyaa oromoo wal nyaachisanii omn cufsiisanii jawaar hiisisanii hoggansa oromoo hafe wal nyaachisuudhaaf sochii olaanaa taasisaa jiru,1
amaarri diina uummata oromoo uummata itoophiyaati,1
walloon dhiiga amaarri diina,1
yoomiyyuu amaarri diina oromooti sabaa sablammoota hundaati,1
barbaaddan jedhaa amaarri diina ormooti,1
amaarri har'as borus diina ummata oromootti,1
oromoon biyya diiga amaarri biyya ijaara,1
26 darbaniif oromoo amaarri adurree hantuutaa wal sodaataa turan abiddaa cidiis jedhamaa turan,1
oromiyaa amaaratti bulchiinsi uummata waliin hojjachuu jalqabe ammas sirni gabrummaa reeqqise,1
ilmaan abbaa gadaa ilmaan nafxanyaa waliin jiraachuu hin danda'an,1
namni qaamni dhaabni sabni tokkummaa oromoo diiguuf deemu jiraate diina oromooti,0
meeshan guddaan oromoon qabu jiraate tokkummaa qofa ammaaf tokkumman dhufe dhiiga ilmaan oromoo kaabaa kibbaa bahaa lixaan dhangala'een beeka,0
amaara wajjiin biyya takka jiraachuun qofti gabrummaa guddaadha,1
uummanni amaaraa bineensa,1
maarree anuu kanumaafan qomcee wallaggaan dabartee dabartee jirtu qoccolee boossisaan oolaam,1
alba'aa namni namuma amaara ta'ee tigree ta'ee wal hin caaluu dhala madooshaa,1
nafxanyaan hin beektuu biyya diigu feeti,1
amaara nama umurii guutuu oromoo gabroonfatuu barbaadudha,1
oromiyaa keessaa amaaronni jiraatan maatii oromoo ta'anii jiru sababa eenyummaa isaniitiin ajjeechaan irratti raawwatu hin jiru,1
amaarri dhibba nuwaliin jiraate afaan oromoo hin beeku,1
amaarri maal galata beekti kessumummaa dhuftee abbaa biyya arihuu barbaadi,1
amaaraa sali,1
amaarri ilmaan minilik ilmaan haylesillaasee ilmaan mangistuu kanneen bara dhibbaa uummata dhiiraa dhalaa xiqqaa guddaa julmaan fixaa turan hojii abbootii durii irraanfanne sehan kkk,1
amaarri oromiyaa kajeeltan taanaan lafarraa fixnee cinaan keessaan harreetti gabroomsina,1
atuu diqaalaadha oromoo miti,1
tigiree ta'ee amaarri lolaanis fonqolchaanis filannoonis ta'ee carraa aangoo hin qabdu,1
amaarri oromiyaa jirtu qulqulleeffamtee baatuuf mana qabeenya lubbuu mancasuun,1
seenaa oromoo diinni amaaraa oromoo madeese hin jiru,1
oromoo amman taana ummaata wallootif dirmatuufi sagaalee ta'uu qaba,0
oromoo amaarri hariiroo dheeraa waliin qabu walitti buusuun hin danda'amu,0
cabiinsi oromiyaa lixaa cabiinsa gabrummaa oromoo hundaa ta'a,0
wanti sararree beekuu qabnu oromoo amaarri wajjiin jiraachuu dabarree jira,1
gocha sukkaneessaa amaarri oromoo walloo geesisaa jirtuuf uummati oromoo waliigalli tokkummaadhaan ka'ee gumaa baasuu qaba,1
amaarri oromoo waliin jiraachuun fafadha,1
oromoo amaarri obbolummaa hin qaban diinummaa taate,1
oromoon nafxanyoota oromiyaa keessaa fixuu qaban kanuma deebinsaa,1
oromoon bara baraan carraan du'uu qofa tahe,1
oromoo nama qaanfachiisa ayiii,1
nafxanyaan yaadaa hojiin moohamnaan humnaa jeequmsa filattee,1
nafxanyoonni oromoo walloo mana irratti gubaa jiru,1
nafxanyaa sossobaa obsa sodaa seeti,1
nafxanyaan mataa cinii oromoo walloo yaaddessaa jirti,1
nafxanyaan ija sammuu hin qabdu,1
amaarri nafxanyaan oromoo walloo fixaa jirti qe'ee buqqisaa jirti,1
amaara oromiyaa jirtu ajjeesuu buqqisuun dirqama,1
tigiree ta'ee amaarri lolaanis fonqolchaanis filannoonis ta'ee carraa aangoo hin qabdu,1
gaafa oromoon ajjeefamu gammadi gaafa amaarri ajjeefamu sagal booi,1
oromoon gaallaa qofa uummanni qabsaayee aana booyee kadhatee milkaa'e seenaa hin jiru oromoon gaallaadha jenne,1
oromoon walloo ajjeefamee amaarri oromiyaa nagaan hin jiraattu hidda buqqisuun oromiyaa keessaa baasu qabna,1
amaarri tokkolleen alaabaa minilik qabatee oromiyaa sochahan taanaan uleedhaan tumamuu qaba,1
koronaan fuudhe harka hamaan beektota oromoo fixu dhokatee jira harka nafxanyaa dhokataas hin dagatina,1
mana yaala nafxanyaati hin yaalaminaa,1
amaarri diina oromooti,1
amaarri diinummaan hanguma hiree argatan mul'ata caalatti hiree arkannaan caalatti diinomu,1
oromoo amaarri gumaati abiddaa cidiidha,1
hariiroon amaaraa oromoo jidduu jiru hariiroo diinummaati,1
amaarri yoomuu diina oromooti hin sobina,1
biyya amaarri gaafa du'u lammiilee nagaa oromoon gaafa du'u abo shanee jedhamu,1
qomceen ulfinaa essaatti beekti,1
gaafa qomcee waliin jiraatne badde dubbiin,1
maaf kennaniif ammuma reebu hin eegalanii amaara oromiyaa jiru,1
oromiyaa keessaa amaaronni jiraatan maatii oromoo ta'anii jiru sababa eenyummaa isaniitiin ajjeechaan irratti raawwatu hin jiru jaal marroo dirribaa,1
amaarri beekkumsa hin qabdu ilmaan oromoo hojjataniin seenaa hattee jattee raacha bishaan keessaa wachi,1
amantus amanuu baattus jaalatus jaalachuu baatus amaarri diina oromooti,1
amaarri jiraachuuf oromoon du'uu qabdi,1
oromoon jiraachuuf dirqama amaara ajjeesuun,1
oromoo amaarri waaliif diina miti,0
nafxenyaan diina sabaa sablammootati,1
amaarri oromoo ajjeessuu mootummaan gammachuu gaddaa tokkoo hin agarsiisu,1
siyaasni oromoo siyaasni amaaraa tasuma waliin deemuu hin danda'u,1
ilaalcha nafxanyaatti oromoon gowwaadha,1
oromoon saba gowwaadha,1
oromoon gowwaadha amaara kaa'ee walloof birmanna jedha,1
amaarri kabaja hin beektu kabajuun hin,1
rakkoon oromoo amaara miti,0
ijoolleen oromoo mana barnoota biyya amaaraa hin dhaqinaa,1
itoophiyaa diigu amaaraa ilaalcha hamaa nafxanyaati,1
nafxanyaan oromiyaa guutuutti filannoo godhachuu hin qabdu,1
nafxanyaan dachii oromoo irratti filannoo hin deemsifattu abadan abadan,1
nafxanyaan kaleessas hardhas borus diina oromooti,1
nafxanyaan oromootti aansitee somaaliyaa jibbiti,1
bara dhufu afaan amaaraa barnoota afaan amaaraan kennamuu manneen barnootaa afaan amaaraa oromiyaa keessaa qulqulleessina,1
dhugaa jarri habashaa tun oromoo garuma keessaa jibbiti,1
dhugaa baanta ganaa amaara balleessina,1
nafxanyaan gojjam deemtu,1
barnoonni afaan amaariffaa oromiyaa keessati hin barsiifamuu,1
yaadni gaariidha nafxanyaan maal beekti teessee kadhachuu afaan amaaraa miti amaaruma hundee buqqisuun baasuun dirqamaa taha,1
oromoo nafxanyaan oromiyaa mata qabattee deemu hin qabdu,1
hin oolti hin bulti yaadni naafxanyootni waccuuf hin hafu,1
nafxanyaa summii ilma namatiif hin gaarii hin eegina,1
afaan amaaraa qofa miti nafxanyaan dachii oromiyaa qulqullaa'uu qabdi,1
baay'ee nama ajaa'iba yaa hojii habashaa,1
amaarri kadhachuu aadaa afaan eenyuu beektee dhugaa dubbatti duras,1
oromoon bilisummaa dhugaa argatuu firooma amaara dhiise qofa,1
amaarri siyaasni duwwaadha,1
waraan bilisummaa oromoo jajjabeessa nafxanyaa balleessa,1
amaarri wal ijaarti wal gargaarti wal hammatti waliif duulti,0
oromoo beektotaa hayyoota keenyaa callisuu hin qabnu,0
amaarri hundi nafxanyaadha,1
oromoon gootummaa qabdi,0
amaarri farra nageenya saba sablammiti,1
kaayyoon nafxanyaa oromoo dhabamsiisudha,1
siyaasni amaaraa oromoo faalladha,1
sabni amaaraa oromoon yoomiyyuu walii hin galani,1
atuu amaara hattuu ykn gantuudha,1
keessaa yaafna amaara oromiya jiru hunda,1
amaarri baayyeef nama ajjeesaa ba'eef ajjeefamuunsaa sirriidha,1
namni oromoo ta'e tokko nama amaaraa tokko ajjeesuun oromoo biratti suhaaba 10000 qaba,1
nafxanyaa garaa raachaa ammaan dhufee halaalchaa,1
sirriidha harras nafxanyaan diinaa,1
amaarri du'e itoophiyaa lammiin biraa ajjeefame sareettiyyuu hin lakkaa'amu,1
amaarri dubbannaan deebiin battalatti kennama,1
oromoon dubbannaan deebiin hidhaa ajjeechaadha,1
kanatti qabsoo uummataa waa'een du'a amaaraa nan yaachisu,1
dirree dhawaa sheel kanatti lola amaaraa oromoo jidduutti ka'een ijoolleen amaaraa cuftee nama oromoo tumaa jirti eeggadhaa,1
amaarri baayyeef nama ajjeesaa ba'eef ajjeefamuunsaa sirriidha,1
sabni oromoo badu,1
oromummaan barbaada'u,1
hiriirri mormii guddaan kaaba itoophiyaa amaaraatti gaggeeffamaa jiru saba oromoo balaaleffatu oromummaa hadheeffatu ta'uu hubatameera,1
sa'aati 11 geenye jirra oromoon ka'ee mudduu qaba nifxanyoota hiddaan buqqifne biyyaa mataa ijaarranna tanuma,1
saba amaaraatii wajjiin uummata biyya takkaati je'ee waamamuu hin fedhu,1
amaara balleessina oromiyaa keessaa,1
amaaraa makaa qaban oromiyaa keessaa balleessina,1
nutiis amaara oromiyaa argamu irratti tarkaanfii wal fakkaataa fudhachuu jalqabne qofa ummanni oromoo walloo irratti kabaja argachuu danda'a,1
sabni amaara ja'amu addunyarraa dhabamee waanni qaaneessu hin jiru,1
siluma sabni amaara jedhamu hin jiru bar garaa,1
rabbiin amaara dugugu,1
gaafa eegalu saba amaaraa jedhamu hin jiruu,1
amaara callisiisuu danda'u dhakaa obboleewwan liqimsiisuu qofa,1
rabbii sodaattan dubartii oromoo hin fuudhinaa maaloo,1
namni mataa battee moluun oromoo miti,1
yaada kiyyaatti nafxanyaa oromoon waliin jiraachuu abadan hin danda'an,1
amaarri obboleessa oromoo hin diina oromooti,1
oromoo amaarri diinummaa obbolummaa hin qaban,1
afaan qawween qomceen aangoo gadi lakkisuun hin yaadamne ture,1
amaarri kanuma du'etu gaariidha,1
oromoo gariin amaara wayya fkn tuulmaa,1
nafxanyaa waliin biyya tokko jiraachuu miti waaqa waliin kadhachuuniyyuu ulfaata,1
amaarri tola hin jaallattu kaballaa,1
nafxanyaa waliin mariin hin barbaachisu shimalaan mar'umaan jigsuudha,1
nafxanyoonni hunda ciniinanii bakka mataa qabatan dhabuu yaa'an,1
ummaanni oromoo tokko ammadha diinni nafxanyoonni aangotti dhufuf yaalan yoomiyyuu hin milkaa'u,1
amaarri akkamitti xonqolaadhan dhowwuu dadhabde misaa'elii xonqaawoonni,1
walloon qoosaa hin beeku rasaasni tokkittiin lafatti hin baddu amaarri quufte jabaadhu warqituu,1
habashummaan cittoodha,1
habashummaan fanxoo sadarkaa 3ffadhaa,1
oromummaan shittoodha,0
habashummaan fafa,1
oromummaan nafa,0
oromummaa balleessuuf yaaluun aduu hafuuraan dhaamsuu yaaluuti,0
amaara gumaadha kanuma dubbiin,1
sabaatti nafxanyaa hammachuu mannaa hoomaa bofaa hammachuun filadha,1
gaafaa amarrii ykn nafxanyaan faarsite wanta wahi dogongore dhagahama jedhe tokko,1
amaarri citee dubbiin salphatee,1
amaarri qafoo qomaaxaa xonqaayii kadhattuudha,1
amaarri kadhattuudha biyya fidde,1
amaarri ergata hin ergamu,1
inshaa allaah abiyyi rabbiin salphisu diqaalaa nafxanyaa,1
qeerroo walitti qabeen gowwomsa jette salphatte ilmaan nafxanyaa,1
